Id,Requirement,Package,Project,Status,Satisfied by,Refined by,Derived,Traced,Function (FSA),Parent function,Functional block,Allocated block,Product block,Tests touching chain,Verified by
81,HT-25 Report Unauthorized Data Exfiltration,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Reporting,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
82,HT-26 Prevent Unauthorized Data Connections In,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Blocking of Traffic,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
83,HT-27 Detect Unauthorized Data Connections In,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Pattern Matching for Identification; -> Cyber Sentinel Machine Learning for Identification; -> Cyber Sentinel Malicious Behavor Identification,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
84,HT-28 Prevent Unauthorized Data Connections Out,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Blocking of Traffic,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
85,HT-29 Detect Unauthorized Data Connections Out,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Pattern Matching for Identification; -> Cyber Sentinel Machine Learning for Identification; -> Cyber Sentinel Malicious Behavor Identification,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
59,HT-3 Report Unauthorized Data Detection,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,partial,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Reporting,MQ-99 Berserker Air Vehicle [Allocate ->],GAP: no activity calls the function,MQ-99 Berserker Air Vehicle,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
86,HT-30 Report Unauthorized Data Connections,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Reporting,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
87,HT-31 Mitigate Unauthorized Data Connections,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
88,HT-32 Prevent Unauthorized Assets,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel as 1553 Bus Controller,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
89,HT-33 Detect Unauthorized Assets,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Malicious Behavor Identification; -> Cyber Sentinel Machine Learning for Identification; -> Cyber Sentinel Pattern Matching for Identification,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
90,HT-34 Report Unauthorized Assets,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Reporting,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
91,HT-35 Mitigate Unauthorized Assets,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
92,HT-36 Prevent Unauthorized Physical Access,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
93,HT-37 Detect Unauthorized Physical Access,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
94,HT-38 Prevent Unauthorized Access to Resources,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Blocking of Traffic,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
95,HT-39 Detect Unauthorized Access to Resources,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Malicious Behavor Identification; -> Cyber Sentinel Machine Learning for Identification; -> Cyber Sentinel Pattern Matching for Identification,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
60,HT-4 Render Unauthorized Data Harmless,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Blocking of Traffic,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
96,HT-40 Report Unauthorized Access to Resources,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Reporting,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
97,HT-41 Mitigate Unauthorized Access to Resources,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
98,HT-42 Prevent Insider Unauthorized Access to Resources,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
99,HT-43 Detect Insider Unauthorized Access to Resources,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
100,HT-44 Report Insider Unauthorized Access to Resources,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
101,HT-45 Mitigate Insider Unauthorized Access to Resources,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
102,HT-46 Resilient to Regular Insiders,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
103,HT-47 Resilient to Elevated Insiders,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
104,HT-48 Resilient to Unreliable Devices,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
105,HT-49 Resilient to Data Flows,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Communications Redundancy,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
61,HT-5 Prevent Use of Unauthorized Data,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Blocking of Traffic,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
106,HT-50 Resilient to Regular User Malicious Data,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
107,HT-51 Resilient to Elevated User Malicious Data,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Blocking of Traffic,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
108,HT-52 Resilient to Regular Process Malicious Data,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Blocking of Traffic,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
109,HT-53 Resilient to Elevated Process Malicious Data,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
110,HT-54 Restoration,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,"-> Recoverable (Recover, Adapt); -> Software Update Timeline; -> Maintenance System Data Dumping Capabilities; -> Maintenance System Download; -> Maintenance System Partial Load; -> Maintenance System Complete Load; -> Maintenance Loading System Capabilities; -> Software Loading Switch; -> Software Loading; -> Single Maintenance Port",GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
62,HT-6 Detect Anomalous Behavior,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Malicious Behavor Identification; -> Cyber Sentinel Machine Learning for Identification; -> Cyber Sentinel Pattern Matching for Identification,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
63,HT-7 Report Anomalous Behavior Detection,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,-> Cyber Sentinel Reporting,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
64,HT-8 Detect Unauthorized Programs,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
65,HT-9 Detect Unauthorized Programs,HAT TRICK Requirements,MQ-99 Berserker Functional System Architecture,none,GAP: no Satisfy,GAP: no Refine,GAP: no DeriveReqt,GAP: no Trace,GAP: no Satisfy/Refine/Trace/Allocate to a function or block,GAP: no activity calls the function,GAP: function not allocated to a block,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,GAP: no test case / procedure touches the chain,GAP: no Verify
MR - 17,Arid Deployment,Mission Derived Requirements,MQ-99 Berserker Functional System Architecture,full,GAP: no Satisfy,Transmit Landing Location; Launch UAV; Power Up Essential Systems; Power down systems; Load OFPs; Power Up Second Tier Subsystems; Establish Communications; Establish Navigation; Launch Weapon; Provide Live Video Feed; Perform Mass Data Transfer; Land UAS; Set Landing Location; End Video Transmission; Adjust Video; Loiter; Conduct Target Location Tag; Safe Weapons; Maintain GCS Communications; Run Power Diagnostics; Provide Flight Status Update; Process Red/Blue Force Laydown; Manage Fuel Provisions; Process No Fly Zones; Conduct Routine EO/IR Scene Scan; Load Target Data; Ingest Nav Sensor Parameters; Conduct Waypoint Communications; Provide System Power; Fly UAS Based on Waypoint Data,GAP: no DeriveReqt,GAP: no Trace,Ground Control Station [Allocate ->]; Transmit Landing Location [Refine ->]; Launch UAV [Refine ->]; Power Up Essential Systems [Refine ->]; Power down systems [Refine ->]; Load OFPs [Refine ->]; Power Up Second Tier Subsystems [Refine ->]; Establish Communications [Refine ->]; Establish Navigation [Refine ->]; Launch Weapon [Refine ->]; Provide Live Video Feed [Refine ->]; Perform Mass Data Transfer [Refine ->]; Land UAS [Refine ->]; Set Landing Location [Refine ->]; End Video Transmission [Refine ->]; Adjust Video [Refine ->]; Loiter [Refine ->]; Conduct Target Location Tag [Refine ->]; Safe Weapons [Refine ->]; Maintain GCS Communications [Refine ->]; Run Power Diagnostics [Refine ->]; Provide Flight Status Update [Refine ->]; Process Red/Blue Force Laydown [Refine ->]; Manage Fuel Provisions [Refine ->]; Process No Fly Zones [Refine ->]; Conduct Routine EO/IR Scene Scan [Refine ->]; Load Target Data [Refine ->]; Ingest Nav Sensor Parameters [Refine ->]; Conduct Waypoint Communications [Refine ->]; Provide System Power [Refine ->]; Fly UAS Based on Waypoint Data [Refine ->],GAP: no activity calls the function,MQ-99 Berserker Air Vehicle [Allocate ->]; Munitions [swimlane represents]; ELINT Sensor [swimlane represents]; 28VDC Power [swimlane represents]; Ground Control Station,Allocated Weapons [Realization <-],GBU-39/B Small Diameter Bomb [Realization <-],Berserker System Level Operational Flight Test (calls Activity 'Land UAS'); Berserker System Level Operational Flight Test (calls Activity 'Set Landing Location'); Berserker System Level Operational Flight Test (calls Activity 'Provide Live Video Feed'); Berserker System Level Operational Flight Test (calls Activity 'Launch Weapon'); Berserker System Level Operational Flight Test (calls Activity 'Perform Mass Data Transfer'); Berserker System Level Operational Flight Test (calls Activity 'Process Red/Blue Force Laydown'); Berserker System Level Operational Flight Test (calls Activity 'Conduct Routine EO/IR Scene Scan'); Berserker System Level Operational Flight Test (calls Activity 'Process No Fly Zones'); Berserker System Level Operational Flight Test (calls Activity 'Ingest Nav Sensor Parameters'); Berserker System Level Operational Flight Test (calls Activity 'Conduct Waypoint Communications'); Berserker System Level Operational Flight Test (calls Activity 'Provide Flight Status Update'); Berserker System Level Operational Flight Test (calls Activity 'Fly UAS Based on Waypoint Data'); Berserker System Level Operational Flight Test (calls Activity 'Maintain GCS Communications'); Berserker System Level Operational Flight Test (calls Activity 'Provide System Power'); Berserker System Level Operational Flight Test (calls Activity 'Run Power Diagnostics'); Berserker System Level Operational Flight Test (calls Activity 'Establish Navigation'); Berserker System Level Operational Flight Test (calls Activity 'Establish Communications'); Berserker System Level Operational Flight Test (calls Activity 'Load OFPs'); Berserker System Level Operational Flight Test (calls Activity 'Power Up Essential Systems'); Berserker System Level Operational Flight Test (calls Activity 'Launch UAV'); Establish Navigation Operational Test Procedure (Dependency -> Activity 'Establish Navigation'); Launch UAS Op Test Procedure (Dependency -> Activity 'Launch UAV'); Load OFPs Operational Test Procedue (Dependency -> Activity 'Load OFPs'); Operaitonal Power Test (Dependency -> Activity 'Provide System Power'); Operaitonal Power Test (Dependency -> Activity 'Run Power Diagnostics'); Operational Communication Test Procedure (Dependency -> Activity 'Maintain GCS Communications'); Operational Communication Test Procedure (Allocate -> Class 'Ground Control Station'); Operational Landing Test Procedure (Dependency -> Activity 'Land UAS'); Operational Semi Autonomous Flight Test Procedure (Dependency -> Activity 'Fly UAS Based on Waypoint Data'); Operational Semi Autonomous Flight Test Procedure (calls Activity 'Fly UAS Based on Waypoint Data'); Operational Semi Autonomous Flight Test Procedure (Dependency -> Activity 'Conduct Waypoint Communications'); Operational Semi Autonomous Flight Test Procedure (calls Activity 'Conduct Waypoint Communications'); Operational Semi Autonomous Flight Test Procedure (Dependency -> Activity 'Ingest Nav Sensor Parameters'); Operational Semi Autonomous Flight Test Procedure (calls Activity 'Ingest Nav Sensor Parameters'); Operational Semi Autonomous Flight Test Procedure (Dependency -> Activity 'Process No Fly Zones'); Operational Semi Autonomous Flight Test Procedure (calls Activity 'Process No Fly Zones'); Operational Semi Autonomous Flight Test Procedure (calls Activity 'Provide Flight Status Update'); Operational Semi Autonomous Flight Test Procedure (swimlane represents Class 'Ground Control Station'); Operational Semi Autonomous Flight Test Procedure (Allocate -> Class 'Ground Control Station'); Operational Target Damage Assessment Test (Trace -> Activity 'Conduct Routine EO/IR Scene Scan'); Operational Target Damage Assessment Test (Dependency -> Activity 'Conduct Routine EO/IR Scene Scan'); Operational Target Damage Assessment Test (calls Activity 'Conduct Routine EO/IR Scene Scan'); Operational Target Damage Assessment Test (Trace -> Activity 'Provide Live Video Feed'); Operational Target Damage Assessment Test (calls Activity 'Provide Live Video Feed'); Operational Target Damage Assessment Test (Dependency -> Activity 'Provide Live Video Feed'); Operational Target Damage Assessment Test (Allocate -> Class 'Ground Control Station'); Operational Target Desctruction Test Procedure (Dependency -> Activity 'Perform Mass Data Transfer'); Operational Target Desctruction Test Procedure (calls Activity 'Perform Mass Data Transfer'); Operational Target Desctruction Test Procedure (Dependency -> Activity 'Launch Weapon'); Operational Target Desctruction Test Procedure (calls Activity 'Launch Weapon'); Operational Target Desctruction Test Procedure (Allocate -> Class 'Ground Control Station'); Operational Target Detection Procedure (Dependency -> Activity 'Conduct Routine EO/IR Scene Scan'); Operational Target Detection Procedure (calls Activity 'Conduct Routine EO/IR Scene Scan'); Operational Target Detection Procedure (Dependency -> Activity 'Process Red/Blue Force Laydown'); Operational Target Detection Procedure (calls Activity 'Process Red/Blue Force Laydown'); Operational Target Detection Procedure (calls Activity 'Loiter'); Power Up Essential Systems Operational Test Procedure (Dependency -> Activity 'Power Up Essential Systems'); Power Up Essential Systems Operational Test Procedure (Dependency -> Activity 'Establish Communications'),GAP: no Verify
MR - 13,Dropped Frames,Mission Derived Requirements,MQ-99 Berserker Functional System Architecture,full,GAP: no Satisfy,Provide Live Video Feed,GAP: no DeriveReqt,GAP: no Trace,EO/IR Sensor [Allocate ->]; Provide Live Video Feed [Refine ->],GAP: no activity calls the function,MQ-99 Berserker Air Vehicle [Allocate ->]; EO/IR Sensor,Allocated EO/IR Sensor [Realization <-],Skylock EO/IR Camera System [Realization <-]; SmartEO/IR Pod SX-550 [Realization <-],Berserker System Level Operational Flight Test (calls Activity 'Provide Live Video Feed'); Operational Target Damage Assessment Test (Trace -> Activity 'Provide Live Video Feed'); Operational Target Damage Assessment Test (calls Activity 'Provide Live Video Feed'); Operational Target Damage Assessment Test (Dependency -> Activity 'Provide Live Video Feed'),GAP: no Verify
MR - 18,Dropped Packets,Mission Derived Requirements,MQ-99 Berserker Functional System Architecture,partial,GAP: no Satisfy,Maintain GCS Communications,GAP: no DeriveReqt,GAP: no Trace,Ground Control Station [Allocate ->]; Maintain GCS Communications [Refine ->],GAP: no activity calls the function,MQ-99 Berserker Air Vehicle [Allocate ->]; Ground Control Station,GAP: no allocated-baseline block realises the functional block,GAP: no product-baseline block realises the allocated block,Berserker System Level Operational Flight Test (calls Activity 'Maintain GCS Communications'); Operational Communication Test Procedure (Dependency -> Activity 'Maintain GCS Communications'); Operational Communication Test Procedure (Allocate -> Class 'Ground Control Station'); Operational Semi Autonomous Flight Test Procedure (swimlane represents Class 'Ground Control Station'); Operational Semi Autonomous Flight Test Procedure (Allocate -> Class 'Ground Control Station'); Operational Target Damage Assessment Test (Allocate -> Class 'Ground Control Station'); Operational Target Desctruction Test Procedure (Allocate -> Class 'Ground Control Station'),GAP: no Verify
MR - 14,EO/IR Accuracy,Mission Derived Requirements,MQ-99 Berserker Functional System Architecture,full,GAP: no Satisfy,Conduct Target Location Tag; Conduct Routine EO/IR Scene Scan; Process Red/Blue Force Laydown,GAP: no DeriveReqt,GAP: no Trace,EO/IR Sensor [Allocate ->]; Conduct Target Location Tag [Refine ->]; Conduct Routine EO/IR Scene Scan [Refine ->]; Process Red/Blue Force Laydown [Refine ->],GAP: no activity calls the function,MQ-99 Berserker Air Vehicle [Allocate ->]; EO/IR Sensor,Allocated EO/IR Sensor [Realization <-],Skylock EO/IR Camera System [Realization <-]; SmartEO/IR Pod SX-550 [Realization <-],Berserker System Level Operational Flight Test (calls Activity 'Process Red/Blue Force Laydown'); Berserker System Level Operational Flight Test (calls Activity 'Conduct Routine EO/IR Scene Scan'); Operational Target Damage Assessment Test (Trace -> Activity 'Conduct Routine EO/IR Scene Scan'); Operational Target Damage Assessment Test (Dependency -> Activity 'Conduct Routine EO/IR Scene Scan'); Operational Target Damage Assessment Test (calls Activity 'Conduct Routine EO/IR Scene Scan'); Operational Target Detection Procedure (Dependency -> Activity 'Conduct Routine EO/IR Scene Scan'); Operational Target Detection Procedure (calls Activity 'Conduct Routine EO/IR Scene Scan'); Operational Target Detection Procedure (Dependency -> Activity 'Process Red/Blue Force Laydown'); Operational Target Detection Procedure (calls Activity 'Process Red/Blue Force Laydown'),GAP: no Verify
